Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
LOFB,LEAF OF FAITH BEVERAGE,Pink No Information,0.750000,82.241400,0,Common Stock,USA,California
HWVI,HAWAII VINTAGE CHOCOLATE,Pink No Information,0.011750,107.748300,0,Common Stock,USA,Hawaii
WWSG,WORLDWIDE STRATEGIES INC,Pink No Information,0.010000,778.167800,15,Common Stock,USA,Colorado
FLXI,FLEXIINTERNATIONAL SFTWRE,Pink No Information,0.350000,53.780800,9000,Common Stock,USA,Connecticut
AENG,ADVANCED ENGINE TECHS INC,Pink No Information,0.001500,0.000000,0,Common Stock,USA,California
PHLI,PACIFICHEALTH LABS INC,Pink No Information,0.005000,2.236900,0,Common Stock,USA,New Jersey
TMIX,TARSIN MOBILE INC,Pink No Information,0.510000,20.930200,0,Common Stock,USA,California
TRSI,TROPHY RESOURCES INC,Pink No Information,0.000200,87.607100,356501,Common Stock,USA,Georgia
AWSI,ARIA WIRELESS SYS INC,Pink No Information,0.005000,59.308300,0,Common Stock,USA,New York
KDNG,KADING COS S A,Pink No Information,0.003000,11.406600,0,Common Stock,USA,New York
SCVM,SCIVANTA MEDICAL CORP,Pink No Information,0.013000,194.688400,5000,Common Stock,USA,New Jersey
SSPT,SHOT SPIRITS CORP,Pink No Information,0.000100,0.000000,0,Common Stock,USA,
HUMT,HUMATECH INC,Pink No Information,0.002000,10.515400,0,Common Stock,USA,Texas
VICP,VICAPSYS LIFE SCIENCES,Pink No Information,2.410000,138.241500,0,Common Stock,USA,Florida
TMOL,TRIMOL GROUP INC,Pink No Information,0.001200,0.000000,0,Common Stock,USA,New York
CFTN,CLIFTON MINING CO,Pink No Information,0.100000,248.676600,38388,Common Stock,USA,Utah
VCII,VIVICELLS INTL INC,Pink No Information,0.034000,0.179700,0,Common Stock,USA,Florida
TALN,TALON INTERNATIONAL INC,Pink No Information,0.032580,54.736800,515,Common Stock,USA,California
FFPM,FFP MARKETING CO INC,Pink No Information,0.001200,406.936000,0,Common Stock,USA,Texas
MERR,MERRIMAN HOLDINGS INC,Pink No Information,0.015000,0.000000,0,Common Stock,USA,California
ZNNC,ZANN CORP,Pink No Information,0.002300,278.094500,25513,Common Stock,USA,Nevada
CTBK,CITY BANK WA,Pink No Information,0.004000,170.992500,0,Common Stock,USA,Washington
BRGC,BRIGHTROCK GOLD CORP,Pink No Information,0.002500,108.554900,0,Common Stock,USA,Florida
OPTL,OPTIMUM INTRACTVE USA NEW,Pink No Information,0.000300,0.000000,0,Common Stock,USA,California
CARSO,CAPITAL AUTOMTVE 8% B PFD,Pink No Information,27.000000,0.000000,0,Preferred Stock,USA,Virginia
CARSP,CAPITAL A/R 7.50% A PFD,Pink No Information,25.100000,0.000000,0,Preferred Stock,USA,Virginia
AWWC,ACCESS WORLDWIDE COMMUNS,Pink No Information,0.012620,319.360200,0,Common Stock,USA,Virginia
LIHC,LIBERTY INTL HLDG CORP,Pink No Information,0.025000,0.000000,0,Common Stock,USA,Florida
ANAS,ALTERNATURALS INC,Pink No Information,0.002500,68.093200,7000,Common Stock,USA,Michigan
AXTG,AXIS TECHS GROUP INC,Pink No Information,0.001500,331.057600,39650,Common Stock,USA,Nebraska
ARBU,AMERICAN BUSINESS CRP,Pink No Information,0.010000,0.000000,0,Common Stock,USA,Kentucky
GLOH,GLOW HOLDINGS INC,Pink No Information,0.109000,46.825100,1000,Common Stock,USA,Washington
DKAM,DRINKS AMERICAS HLDGS LTD,Pink No Information,0.000100,127.612400,0,Common Stock,USA,California
QMIS,QMIS FINANCE SECS CORP,Pink No Information,8.000000,0.000000,0,Common Stock,USA,New York
GSVI,GSV INC,Pink No Information,0.020000,149.402400,0,Common Stock,USA,Connecticut
HBRM,HERBORIUM GROUP INC,Pink No Information,0.000100,47.099800,3000000,Common Stock,USA,New Jersey
ADNY,ADINO ENERGY CORP,Pink No Information,0.001200,123.277400,500000,Common Stock,USA,Texas
CAHI,CARRIER ALLIANCE HLDGS,Pink No Information,0.002100,0.000000,0,Common Stock,USA,New York
FCCG,FOG CUTTER CAP GROUP INC,Pink No Information,1.410000,67.770000,950,Common Stock,USA,Oregon
CNLK,CANNALINK INC,Pink No Information,0.510000,9.242800,0,Common Stock,USA,California
INNX,INFINITE NETWORKS CORP,Pink No Information,0.035900,70.793400,0,Common Stock,USA,Nevada
BANI,BANNEKER INC,Pink No Information,0.000100,60.498600,0,Common Stock,USA,Florida
AXCG,EYES ON THE GO INC,Pink No Information,0.000100,55.045500,0,Common Stock,USA,New York
FRNV,FRONTERA INVESTMENT INC,Pink No Information,0.007800,8.054800,400,Common Stock,USA,California
SGTB,SUGGESTION BOX INC,Pink No Information,0.000900,0.000000,0,Common Stock,USA,Arizona
PHMB,PHARMACOM BIOVET INC,Pink No Information,0.000100,2.676300,0,Common Stock,USA,Nevada
IAHL,IAHL CORP,Pink No Information,0.213800,70.166700,0,Common Stock,USA,Florida
MTPR,METAPOWER INTL INC NEW,Pink No Information,0.000700,134.136200,0,Common Stock,USA,Washington
EEGC,EMPIRE ENERGY CORP INTL,Pink No Information,0.001500,85.879400,82143,Common Stock,USA,Kansas
NLAB,NUONCOLOGY LABS INC,Pink No Information,0.002200,0.000000,0,Common Stock,USA,Florida
GBFL,GREAT BASIN FINCL CORP,Pink No Information,0.008000,517.500000,0,Common Stock,USA,Nevada
IBRC,IBRANDS CORP,Pink No Information,0.000100,7.169000,0,Common Stock,USA,Texas
FRMC,FORMCAP CORP,Pink No Information,0.001500,0.000000,0,Common Stock,USA,Nevada
IDAD,INTL DISPLAY ADVERTISING,Pink No Information,0.004800,47.311100,5750,Common Stock,USA,Arizona
BRTE,BRIGHTEC INC,Pink No Information,0.001000,1.023500,0,Common Stock,USA,Massachusetts
COCM,COMERTON CORP,Pink No Information,0.004900,7.172700,0,Common Stock,USA,Florida
NESW,NEW ENGLAND SERVICE CO,Pink No Information,22.500000,156.705300,0,Common Stock,USA,Connecticut
HHGI,HAWAIIAN HOSPITALITY GRP,Pink No Information,0.001000,0.135200,31,Common Stock,USA,Hawaii
TLDN,TELIDYNE INC,Pink No Information,250.000000,0.000000,0,Common Stock,USA,New York
ALKN,ALKANE INC,Pink No Information,0.000500,0.994700,55000,Common Stock,USA,Maryland
TTHG,TITANIUM HLDGS GROUP INC,Pink No Information,0.095000,0.000000,0,Common Stock,USA,Texas
SLCH,SPOTLIGHT CAP HLDGS INC,Pink No Information,0.011000,0.525300,1,Common Stock,USA,California
DPBE,DEEP BLUE MARINE INC,Pink No Information,0.001400,116.024500,2414,Common Stock,USA,Utah
NWPN,NOW CORP,Pink No Information,0.006500,85.415700,20000,Common Stock,USA,Oregon
CTBG,COIL TUBING TECH INC,Pink No Information,0.100000,362.914900,5000,Common Stock,USA,Texas
OSKA,OSYKA CORP,Pink No Information,0.006810,12.400100,0,Common Stock,USA,Texas
DLDG,DLD GROUP INC,Pink No Information,1.000000,0.000000,0,Common Stock,USA,New York
RBDC,RBID.COM INC,Pink No Information,0.000100,45.547200,0,Common Stock,USA,California
CPEU,CHAPEAU INC,Pink No Information,0.000700,39.828100,10000,Common Stock,USA,California
KGRI,KILEY GROUP INC,Pink No Information,0.000100,75.711800,0,Common Stock,USA,Texas
MDKM,MDECHEM INC,Pink No Information,0.008700,409.090900,0,Common Stock,USA,Texas
HGPI,HORIZON GROUP PPTYS INC,Pink No Information,3.000000,0.000000,0,Common Stock,USA,Illinois
IPLY,INTERPLAY ENTMT CORP,Pink No Information,0.010000,290.045600,4000,Common Stock,USA,California
BRBI,BLUE RIVER BNCSHS INC,Pink No Information,0.005000,3.632400,0,Common Stock,USA,Indiana
IBSS,INTEGRATED BUS SYS & SVCS,Pink No Information,0.021000,0.000000,0,Common Stock,USA,South Carolina
TLVA,REVIVAL INC,Pink No Information,1.000000,0.000000,0,Common Stock,USA,California
UPWT,ULTRA PURE WATER TECHS,Pink No Information,0.000700,0.000000,0,Common Stock,USA,Louisiana
SMVI,SOCIAL MEDIA VENTURES INC,Pink No Information,0.000100,106.919600,515000,Common Stock,USA,New York
SITS,SOUTHERN ITS INTAL INC,Pink No Information,0.008000,1.594000,0,Common Stock,USA,Nevada
DVAR,DOVARRI INC,Pink No Information,0.002000,0.020500,0,Common Stock,USA,Texas
TIGE,TIGRENT INC,Pink No Information,0.008000,0.954900,0,Common Stock,USA,Florida
IENT,IENTERTAINMENT NTWRK INC,Pink No Information,0.012100,51.274400,3500,Common Stock,USA,North Carolina
HDII,HYPERTENSION DIAGNSTCS,Pink No Information,0.001800,10.977600,351665,Common Stock,USA,Minnesota
AWKS,AMERIWORKS INC,Pink No Information,0.000300,0.000000,0,Common Stock,USA,Pennsylvania
TRIG,TRIO INDUS GROUP INC,Pink No Information,0.140000,0.000000,0,Common Stock,USA,Texas
CMFV,COMF5 INTERNATIONAL INC,Pink No Information,0.001700,215.462300,0,Common Stock,USA,Nevada
NWTT,NW TECH CAPITAL INC,Pink No Information,0.000100,104.085800,0,Common Stock,USA,Nevada
CYIO,CYIOS CORP,Pink No Information,0.014000,23.987900,27200,Common Stock,USA,Washington DC
INOH,IN OVATIONS HOLDINGS INC,Pink No Information,0.000100,209.603900,0,Common Stock,USA,New York
SHDC,SURETY HOLDINGS CORP,Pink No Information,2.600000,0.000000,0,Common Stock,USA,Georgia
GRVE,GROOVE BOTANICALS INC,Pink No Information,0.041000,37.442300,0,Common Stock,USA,Minnesota
OIDN,OIDON CO LTD,Pink No Information,0.005200,0.000000,0,Common Stock,USA,New York
TRBX,TRB SYSTEMS INTL INC,Pink No Information,0.006000,0.000000,0,Common Stock,USA,New Jersey
CCHZ,CAREER COLLEGE HLDG CO,Pink No Information,0.250000,8.505200,1,Common Stock,USA,California
ESWW,ENVIRONMENTAL SOL WRL NEW,Pink No Information,38.000000,5.197300,0,Common Stock,USA,Pennsylvania
TTCS,TIE TECHNOLOGIES INC NEW,Pink No Information,0.003240,50.842400,0,Common Stock,USA,New York
ATIW,ATI NETWORKS INC,Pink No Information,0.030000,0.000000,0,Common Stock,USA,Florida
PVRS,PROVIDENCE RESOURCES INC,Pink No Information,0.017400,12.207300,0,Common Stock,USA,Texas
DEQI,DIRECT EQUITY INTL INC,Pink No Information,0.002200,21.552400,10000,Common Stock,USA,California
AVTO,AVANTOGEN ONCOLOGY INC,Pink No Information,0.005000,490.909100,0,Common Stock,USA,California
TLFX,TELEFIX COMMUNS HLDGS,Pink No Information,0.012000,0.019100,0,Common Stock,USA,Texas
FRXX,FORECROSS CORP,Pink No Information,0.035000,0.000000,0,Common Stock,USA,California
SNSGF,SENSE TECHS INC ORD,Pink No Information,0.210000,1.787100,50,Foreign Ordinary Shares,USA,Nebraska
HTDS,HARD TO TREAT DISEASES,Pink No Information,0.000100,0.000000,0,Common Stock,USA,Florida
HPNN,HOP-ON INC,Pink No Information,0.000200,32.716900,5594576,Common Stock,USA,California
ELCI,EASTERN LIGHT CAPITAL INC,Pink No Information,0.100000,0.000000,0,Common Stock,USA,California
SCTN,SCHIMATIC TECHS INC,Pink No Information,0.000500,90.963700,0,Common Stock,USA,Nevada
KAHL,KAHALA CORP FL,Pink No Information,300.000000,0.000000,0,Common Stock,USA,Delaware
INCT,INCAPTA INC,Pink No Information,0.000100,78.529900,0,Common Stock,USA,Wyoming
TFBN,TFN FOOTBALL NETWORK,Pink No Information,0.000100,0.000000,0,Common Stock,USA,California
AGGI,ALLIED ENERGY INC,Pink No Information,0.002300,108.399100,0,Common Stock,USA,Kentucky
PLWY,PEOPLESWAY.COM INC,Pink No Information,0.002400,81.158300,211860,Common Stock,USA,North Carolina
SSPC,SPENDSMART NETWORKS INC,Pink No Information,0.002600,3.789500,16,Common Stock,USA,California
CYBA,CANYON BANCORP (CA),Pink No Information,0.003000,1.805900,231,Common Stock,USA,California
ILXP,INTL LUXURY PRODUCTS INC,Pink No Information,0.040000,0.000000,0,Common Stock,USA,Texas
ITLK,INTERLINK PRODUCTS INTL,Pink No Information,0.006000,0.000000,0,Common Stock,USA,New Jersey
GRSO,GROW SOLUTIONS HLDGS,Pink No Information,0.012000,299.472700,4493403,Common Stock,USA,Colorado
FMBV,FULL MOTION BEVERAGE INC,Pink No Information,0.003900,0.009900,0,Common Stock,USA,New York
AWEB,ARETI WEB INNOVATIONS INC,Pink No Information,0.021000,0.000000,0,Common Stock,USA,Nevada
VVIT,VISTA INTL TECHS INC,Pink No Information,0.004100,278.646800,0,Common Stock,USA,Colorado
FNRC,1ST NRG CORP,Pink No Information,0.000100,29.071800,250000,Common Stock,USA,Colorado
SIBE,SIBLING GROUP HLDGS INC,Pink No Information,0.001000,431.399700,0,Common Stock,USA,Florida
GNLKQ,GENELINK INC,Pink No Information,0.000300,34.082500,0,Common Stock,USA,Florida
NGBL,NOTIS GLOBAL INC,Pink No Information,0.000100,36.515000,4010764,Common Stock,USA,New Jersey
CHAG,CHANCELLOR GROUP INC,Pink No Information,0.003320,53.653900,0,Common Stock,USA,Texas
MCBP,MICHIGAN COMMUTY BNCRP,Pink No Information,0.016500,25.934400,0,Common Stock,USA,Michigan
AVIX,AVIX TECHS INC,Pink No Information,0.540000,25.581400,0,Common Stock,USA,Nevada
CLPE,CLEAR PEAK ENERGY INC,Pink No Information,2.000000,7.003900,0,Common Stock,USA,Utah
SAEC,STARLIGHT ENERGY CORP,Pink No Information,0.420000,0.000000,0,Common Stock,USA,Colorado
TCEC,TRANSCOASTAL CORP,Pink No Information,0.022000,743.727300,0,Common Stock,USA,Texas
MKRO,MONKEY ROCK GROUP INC,Pink No Information,0.040000,84.745800,0,Common Stock,USA,Florida
ITPC,INTREPID CAPITAL CORP,Pink No Information,600.000000,0.000000,0,Common Stock,USA,Florida
XNNHQ,XENONICS HOLDINGS INC,Pink No Information,0.016400,113.235300,20000,Common Stock,USA,California
AMWK,AMERISTAR NETWORK INC,Pink No Information,0.010000,0.000000,0,Common Stock,USA,Utah
SNWR,SANWIRE CORPORATION,Pink No Information,0.003000,0.538000,0,Common Stock,USA,Wyoming
ASPZ,ASIA PPTYS INC,Pink No Information,0.006000,10.315800,0,Common Stock,USA,Washington
IHAI,INNOVATIVE HLDGS ALL INC,Pink No Information,0.015000,688.063400,0,Common Stock,USA,Georgia
PRMK,PROCENCEPT MKTNG GRP NEW,Pink No Information,0.005000,29.018600,0,Common Stock,USA,Indiana
ITCJ,INFINITE TECH CORP,Pink No Information,0.000100,777.268600,0,Common Stock,USA,Texas
FCGD,FIRST COLOMBIA GLD CORP,Pink No Information,0.000100,0.000000,0,Common Stock,USA,Tennessee
MODTQ,MODTECH HLDGS INC,Pink No Information,0.000600,0.000000,0,Common Stock,USA,California
SRCP,SEARCHPATH HSC INC,Pink No Information,0.032500,0.000000,0,Common Stock,USA,Ohio
EVCI,EVCI CAREER COLLEGES HDG,Pink No Information,0.010000,104.984900,0,Common Stock,USA,New York
VSHC,VISUAL HEALTHCARE CORP,Pink No Information,0.012300,177.900400,5770389,Common Stock,USA,Texas
EVRC,EVERCEL INC,Pink No Information,2.240000,60.186600,13070,Common Stock,USA,New York
NNLX,NANOLOGIX INC,Pink No Information,0.037000,30.405600,56800,Common Stock,USA,Ohio
VGLS,VG LIFE SCIENCES INC,Pink No Information,0.006900,11.927100,0,Common Stock,USA,California
ATYG,ATLAS TECH GROUP INC,Pink No Information,0.000100,0.000000,0,Common Stock,USA,Florida
ESFS,ECO-SAFE SYSTEMS USA INC,Pink No Information,0.001200,408.385600,0,Common Stock,USA,California
TURA,TURBINE AVIATION INC,Pink No Information,0.331500,57.142900,0,Common Stock,USA,Nevada
SEVT,SUMMIT ENVRNMNTL CORP,Pink No Information,0.001000,0.000000,0,Common Stock,USA,Wisconsin
ERAO,ENERGY REVENUE AMERICA,Pink No Information,0.001800,0.974300,0,Common Stock,USA,Texas
NSBK,NORTHERN STAR FINCL INC,Pink No Information,0.020000,0.000000,0,Common Stock,USA,Minnesota
NTFL,NETWORK 1 FINANCIAL GRP,Pink No Information,0.010200,53.370100,0,Common Stock,USA,New Jersey
BMGP,BIOMAGNETICS DIAGNOSTICS,Pink No Information,0.000900,14.331700,0,Common Stock,USA,California
ICRD,INTL CARD ESTABLSHMNT INC,Pink No Information,0.001600,30.785300,0,Common Stock,USA,California
LATF,LATTENO FOOD CORP,Pink No Information,0.000200,252.830800,15225622,Common Stock,USA,Colorado
PWLK,POWERLOCK INTL CORP,Pink No Information,0.000300,44.907500,8783629,Common Stock,USA,California
BZTG,BUZZ TECHNOLOGIES INC,Pink No Information,0.002500,22.538000,0,Common Stock,USA,Florida
ZIPL,ZIPLINK INC,Pink No Information,0.020000,0.000000,0,Common Stock,USA,Connecticut
EVRM,EVERMEDIA GROUP INC,Pink No Information,0.000300,17.897000,0,Common Stock,USA,Massachusetts
GUHI,GLOBAL UNICORN HLDGS INC,Pink No Information,0.013000,7.223300,0,Common Stock,USA,Utah
MTLI,METALINE CONTACT MINES,Pink No Information,0.200000,34.615400,0,Common Stock,USA,Wisconsin
SLNM,SALON MEDIA GROUP INC,Pink No Information,0.018000,0.000000,0,Common Stock,USA,California
EWKS,EARTHWORKS ENTMT NEW,Pink No Information,0.000100,16.224600,0,Common Stock,USA,Texas
TMBXF,TOMBSTONE EXPLOR CORP ORD,Pink No Information,0.005000,25.423500,0,Foreign Ordinary Shares,USA,Arizona
FIEC,FRONTIER NATL CORP,Pink No Information,0.018000,272.609300,0,Common Stock,USA,Alabama
HLLK,HALLMARK VENTURE GRP INC,Pink No Information,0.010000,0.000000,0,Common Stock,USA,California
DDXSQ,DIADEXUS INC,Pink No Information,0.010000,14.352300,0,Common Stock,USA,California
NUEC,NUEARTH CORP,Pink No Information,0.001100,90.564700,210000,Common Stock,USA,Florida
PRZM,PRISM TECHNOLOGIES GROUP,Pink No Information,0.120000,182.752000,5,Common Stock,USA,California
ICNM,ICON MEDIA HOLDINGS INC,Pink No Information,0.000100,0.000000,0,Common Stock,USA,North Carolina
LVWD,LIVEWORLD INC,Pink No Information,0.010900,46.288000,25294,Common Stock,USA,California
FRMB,FORUM MOBILE INC,Pink No Information,0.000700,0.000000,0,Common Stock,USA,New York
SBOX,SUPERBOX INC,Pink No Information,0.030000,185.130300,0,Common Stock,USA,California
AVVH,AVVAA WRLD H/C PRODS INC,Pink No Information,0.000100,0.001800,0,Common Stock,USA,Virginia
BLIAQ,BB LIQUIDATING INC A,Pink No Information,0.010000,41.051200,42189,Common Stock,USA,Texas
BLIBQ,BB LIQUIDATING INC B,Pink No Information,0.001800,0.007500,0,Common Stock,USA,Texas
DGMS,DIGIMEDICAL SOLUTIONS INC,Pink No Information,0.001200,0.000000,0,Common Stock,USA,Texas
MRDH,MERIDIAN HOLDINGS INC,Pink No Information,0.030000,187.679100,30000,Common Stock,USA,California
XMEX,XEMEX GROUP INC,Pink No Information,0.100000,0.000000,0,Common Stock,USA,New York
IMKI,IMMEDIATEK INC,Pink No Information,0.080000,106.513400,0,Common Stock,USA,Texas
DGWR,DEEP GREEN WASTE & REC,Pink No Information,0.049900,84.407400,0,Common Stock,USA,Georgia
NWCOP,NEWS CORP FINCL TR 5.00PR,Pink No Information,80.000000,0.000000,0,Preferred Stock,USA,New York
WPKS,WORLD POKER STORE INC,Pink No Information,0.004100,97.343600,0,Common Stock,USA,Minnesota
SLLN,SEARCHLIGHT SOLUTIONS LTD,Pink No Information,0.000100,143.042800,20635200,Common Stock,USA,Georgia
OJSY,OJSYS INC,Pink No Information,0.001200,0.000000,0,Common Stock,USA,California
MLWN,MALWIN VENTURES INC,Pink No Information,0.003100,0.000000,0,Common Stock,USA,Nevada
EMBR,EMBARR DOWNS INC,Pink No Information,0.000600,13.648100,825000,Common Stock,USA,California
RLAB,REAL AMER CAP CORP,Pink No Information,0.010000,0.000000,0,Common Stock,USA,New York
SLIF,SEALIFE CORP,Pink No Information,0.000100,0.000000,0,Common Stock,USA,California
MCDA,KMA HOLDING INC,Pink No Information,0.010000,0.136300,0,Common Stock,USA,Florida
PMXX,PRIMIX CORP,Pink No Information,0.000800,1.001100,0,Common Stock,USA,Indiana
ECCI,ECOLOCLEAN INDUSTRIES INC,Pink No Information,0.000100,0.741700,0,Common Stock,USA,Texas
VCYE,VELOCITY ENERGY INC,Pink No Information,0.005100,50.943400,0,Common Stock,USA,Texas
PBHG,PBS HOLDING INC,Pink No Information,0.000200,11.953600,0,Common Stock,USA,Texas
FERN,FERNHILL CORP,Pink No Information,0.000500,19.850200,3399998,Common Stock,USA,Arizona
RITE,MINERALRITE CORP,Pink No Information,0.000100,3.903600,0,Common Stock,USA,California
FSEI,FIRST SEISMIC CORP,Pink No Information,0.060000,31.393900,0,Common Stock,USA,Texas
ADTY,ADTEGRITY.COM INTL  INC,Pink No Information,0.030200,163.944900,0,Common Stock,USA,Michigan
NWGC,NEW WORLD GOLD CORP,Pink No Information,0.000100,145.272000,0,Common Stock,USA,Florida
GNOLF,GENOIL INC,Pink No Information,0.027000,102.226800,19600,Foreign Ordinary Shares,USA,New York
MYDP,DOUGHERTY'S PHARMACY INC,Pink No Information,0.096380,0.154200,0,Common Stock,USA,Texas
VCTL,RAINMAKER SYSTEMS INC,Pink No Information,0.007000,72.063200,22400,Common Stock,USA,California
BIPH,BIOPHAN TECHS INC,Pink No Information,0.005300,174.128200,1583974,Common Stock,USA,New York
ACEZ,ARIEL CLEAN ENERGY INC,Pink No Information,0.006200,0.000000,0,Common Stock,USA,New York
WSTM,HRSOFT INC,Pink No Information,0.150000,0.000000,0,Common Stock,USA,Florida
HSCC,HOMELAND SECURITY CORP,Pink No Information,0.009000,66.258300,97517,Common Stock,USA,California
ONCP,141 CAPITAL INC,Pink No Information,0.000100,0.000000,0,Common Stock,USA,Illinois
EFIR,EGPI FIRECREEK INC,Pink No Information,0.000100,6.817800,0,Common Stock,USA,Arizona
BDWGP,BROADWING COMMUN 12.5PFDB,Pink No Information,0.000000,,0,Preferred Stock,USA,Colorado
FBCI,FIRST BANKING CENTER INC,Pink No Information,0.007000,0.000000,0,Common Stock,USA,Wisconsin
CELX,CELEXPRESS INC,Pink No Information,0.002100,418.295700,0,Common Stock,USA,Florida
BMIN,BRITANNIA MINING INC,Pink No Information,0.003300,100.383200,0,Common Stock,USA,New York
LQWC,LIFEQUEST WORLD CP,Pink No Information,0.635000,0.000000,0,Common Stock,USA,New York
CWNR,CROSSWIND RENEWABLE ENGY,Pink No Information,0.001400,24.000600,0,Common Stock,USA,Florida
